id,log_recommends
264089,1.79176
264093,1.79176
264098,0.69315
264101,1.09861
264112,4.26268
264115,1.79176
264124,6.40688
264125,5.90263
264126,5.24702
264128,3.93183
264129,4.57471
264130,4.85981
264134,6.07304
264137,3.21888
264139,4.18965
264153,1.38629
264170,5.3033
264173,4.56435
264175,4.41884
264177,5.0814
264202,4.38203
264203,1.60944
264211,1.38629
264213,5.01728
264215,4.09434
264220,3.4012
264226,2.56495
264232,4.46591
264233,4.85203
264235,4.18965
264250,4.09434
264251,5.6204
264278,1.60944
264302,2.94444
264317,1.38629
264324,2.19722
264328,1.79176
264330,2.30259
264331,2.07944
264332,4.18965
264342,4.99043
264349,4.52179
264361,4.27667
264364,6.1717
264370,7.31389
264374,5.78383
264379,6.43615
264384,3.43399
264396,0.69315
264414,7.24494
264422,2.63906
264425,8.59434
264426,2.89037
264430,2.30259
264434,1.09861
264436,0.69315
264442,2.56495
264470,6.30262
264486,1.38629
264490,0.69315
264491,6.48004
264492,4.09434
264493,2.83321
264494,3.52636
264496,0.69315
264497,5.6058
264499,7.6014
264502,4.91998
264520,1.60944
264521,1.94591
264524,1.09861
264549,0.69315
264559,0.69315
264570,2.63906
264573,1.09861
264581,2.19722
264586,5.02388
264590,5.86647
264592,1.94591
264595,6.53233
264598,1.79176
264599,2.56495
264604,6.90875
264606,7.24494
264607,5.3799
264617,5.15906
264619,5.77765
264620,5.78074
264621,6.05678
264625,1.38629
264628,3.78419
264629,5.40268
264636,1.79176
264651,4.99043
264662,1.60944
264665,1.38629
264668,2.48491
264670,5.70378
264680,2.07944
264681,0.69315
264758,3.58352
264777,0.69315
264781,3.80666
264782,4.09434
264786,2.30259
264791,3.04452
264792,3.04452
264810,6.19441
264811,4.2485
264820,0.69315
264830,2.89037
264835,6.82329
264837,5.32788
264838,2.63906
264840,2.07944
264869,2.48491
264892,2.19722
264895,2.3979
264897,3.66356
264907,2.07944
264910,3.95124
264917,5.2575
264934,5.64191
264946,5.81114
264949,6.33328
264953,4.45435
264954,5.47227
264962,2.63906
264973,1.38629
264981,1.60944
264988,2.07944
264993,0.69315
265001,1.38629
265004,3.21888
265006,1.60944
265008,1.09861
265010,1.38629
265016,0.69315
265021,1.09861
265052,2.94444
265057,1.38629
265058,0.69315
265059,4.14313
265063,7.09091
265077,1.38629
265100,1.79176
265135,1.09861
265156,0.69315
265157,0.69315
265159,1.38629
265233,0.69315
265235,1.09861
265242,0.69315
265261,0.69315
265296,1.38629
265297,1.09861
265300,0.69315
265301,1.79176
265325,1.60944
265331,0.69315
265332,1.09861
265378,3.04452
265379,2.30259
265380,1.09861
265381,1.60944
265386,4.48864
265399,4.70953
265411,2.83321
265470,0.69315
265484,1.09861
265486,0.69315
265487,0.69315
265496,2.89037
265497,0.69315
265502,0.69315
265506,0.69315
265508,0.69315
265511,1.09861
265512,0.69315
265514,0.69315
265515,1.79176
265516,0.69315
265526,1.38629
265532,0.69315
265534,0.69315
265544,5.24175
265547,1.94591
265548,2.63906
265550,0.69315
265558,0.69315
265565,3.17805
265569,2.83321
265581,4.67283
265593,5.77455
265598,2.70805
265608,6.21661
265613,1.38629
265614,3.04452
265618,2.07944
265619,1.79176
265620,1.94591
265621,2.48491
265623,2.94444
265634,5.66988
265642,1.09861
265656,2.07944
265670,2.30259
265671,1.79176
265685,1.60944
265691,0.69315
265692,0.69315
265695,4.35671
265696,2.48491
265698,2.83321
265701,5.2832
265703,1.38629
265704,2.07944
265707,1.60944
265720,6.83303
265725,3.89182
265726,5.26269
265861,2.19722
265883,2.70805
265884,3.17805
265887,1.60944
265888,1.79176
265889,2.19722
265890,2.70805
265891,5.96871
265893,5.95064
265902,2.19722
265905,2.63906
265927,1.60944
265928,1.38629
265929,1.79176
265930,1.38629
265931,3.46574
265932,1.94591
265934,3.7612
265943,1.38629
265949,1.38629
265960,2.70805
265961,1.60944
265964,2.56495
265966,2.3979
265968,2.94444
265969,3.2581
265970,1.60944
265972,3.97029
265977,5.31321
265987,5.94017
265988,8.07122
265990,1.79176
265994,2.99573
266016,2.56495
266018,4.35671
266020,4.15888
266021,4.61512
266024,2.89037
266038,7.69667
266040,0.69315
266064,1.94591
266146,0.69315
266159,4.58497
266163,3.68888
266165,1.09861
266166,1.60944
266167,1.38629
266168,0.69315
266170,2.48491
266174,3.2581
266177,2.07944
266178,2.94444
266181,1.94591
266182,2.48491
266183,3.2581
266185,2.3979
266194,1.60944
266196,3.61092
266197,0.69315
266201,0.69315
266202,0.69315
266212,4.55388
266215,0.69315
266222,0.69315
266229,2.89037
266237,6.59167
266239,2.63906
266243,0.69315
266245,1.38629
266247,5.58725
266250,3.3673
266258,2.77259
266259,2.30259
266261,2.30259
266272,1.09861
266293,1.09861
266294,1.38629
266296,1.79176
266325,1.38629
266330,3.95124
266331,4.12713
266333,3.71357
266334,2.48491
266337,3.04452
266339,3.97029
266340,4.58497
266347,4.51086
266349,1.60944
266351,4.7362
266369,5.17615
266376,6.55393
266396,1.09861
266397,6.25767
266399,1.38629
266403,2.70805
266408,2.07944
266412,2.99573
266415,0.69315
266419,5.11799
266421,1.09861
266425,1.60944
266426,2.19722
266427,1.60944
266432,3.43399
266445,4.54329
266447,4.00733
266456,2.30259
266458,3.13549
266461,4.47734
266464,6.23245
266467,2.19722
266469,5.2832
266471,1.94591
266473,2.48491
266475,0.69315
266476,2.77259
266481,0.69315
266482,3.80666
266496,2.07944
266499,1.60944
266503,1.38629
266529,2.63906
266530,1.79176
266531,2.77259
266542,6.27664
266543,4.75359
266548,5.53733
266550,4.60517
266552,4.90527
266554,2.83321
266555,2.30259
266558,2.94444
266635,5.26786
266637,3.98898
266659,1.09861
266661,4.92725
266670,1.09861
266671,1.94591
266673,2.70805
266687,0.69315
266688,1.38629
266694,1.09861
266716,0.69315
266719,1.79176
266737,0.69315
266739,2.89037
266741,0.69315
266742,1.09861
266744,4.82831
266751,2.63906
266764,3.17805
266769,1.38629
266775,6.40523
266782,4.7362
266786,1.09861
266787,1.09861
266789,1.60944
266795,4.11087
266796,6.286
266797,3.49651
266814,3.13549
266815,3.66356
266820,4.70953
266838,0.69315
266839,3.09104
266840,4.8752
266842,2.56495
266845,1.38629
266846,1.94591
266848,0.69315
266849,2.19722
266850,1.94591
266852,1.60944
266857,3.61092
266858,5.50533
266859,4.36945
266868,0.69315
266869,1.79176
266870,2.89037
266871,3.43399
266872,1.60944
266874,1.60944
266876,1.60944
266888,1.38629
266915,4.75359
266921,4.27667
266960,0.69315
266963,3.97029
266964,1.09861
266965,0.69315
266970,2.56495
266974,3.93183
266975,2.19722
266979,2.48491
266993,5.83773
267017,1.09861
267057,1.38629
267072,2.83321
267073,1.09861
267076,3.46574
267090,2.19722
267093,2.3979
267094,6.6174
267099,2.48491
267100,1.09861
267101,2.07944
267109,1.60944
267163,0.69315
267171,7.59639
267176,4.60517
267180,1.94591
267181,4.40672
267183,4.94876
267185,1.38629
267186,2.48491
267188,5.09987
267196,5.30827
267197,5.45959
267201,3.91202
267202,1.94591
267203,1.79176
267205,1.09861
267206,7.09091
267214,2.56495
267286,2.19722
267300,2.77259
267301,2.19722
267307,1.09861
267308,1.94591
267310,2.56495
267311,2.30259
267312,2.56495
267316,3.8712
267325,1.38629
267331,1.94591
267361,2.56495
267362,3.3673
267363,4.00733
267366,3.8712
267367,2.83321
267368,3.09104
267370,3.04452
267371,4.99721
267372,1.79176
267373,4.55388
267378,3.73767
267379,2.63906
267380,1.94591
267381,1.79176
267384,1.38629
267388,1.09861
267392,2.56495
267393,3.68888
267401,5.54518
267402,3.52636
267403,5.49306
267404,4.38203
267405,4.33073
267406,4.07754
267407,2.83321
267410,3.8712
267411,5.27811
267413,3.2581
267418,3.78419
267429,7.24494
267430,4.82028
267431,6.59304
267442,5.2832
267447,5.1985
267452,3.04452
267453,6.17587
267456,4.61512
267457,0.69315
267459,1.94591
267460,3.43399
267462,7.00397
267472,1.60944
267475,4.59512
267477,1.09861
267480,5.29832
267481,6.27664
267501,1.09861
267502,3.52636
267510,0.69315
267537,4.14313
267546,0.69315
267547,0.69315
267548,0.69315
267565,4.26268
267571,5.86363
267575,3.49651
267661,3.13549
267662,2.89037
267663,2.63906
267664,2.83321
267668,5.68698
267669,4.52179
267672,1.60944
267675,3.82864
267676,2.3979
267679,1.38629
267680,2.3979
267684,2.3979
267686,0.69315
267688,1.09861
267691,2.3979
267692,0.69315
267693,2.30259
267694,3.13549
267695,2.48491
267696,5.36129
267698,6.52062
267699,2.19722
267702,2.07944
267703,3.91202
267705,1.79176
267706,1.09861
267709,6.39359
267710,5.87212
267739,0.69315
267742,3.73767
267747,5.26269
267750,1.09861
267752,4.43082
267754,2.99573
267755,2.77259
267762,5.20949
267771,1.60944
267781,1.09861
267782,2.3979
267786,2.56495
267858,1.38629
267860,2.3979
267862,4.43082
267870,4.51086
267872,3.63759
267873,0.69315
267875,2.77259
267877,4.76217
267886,0.69315
267888,2.30259
267893,0.69315
267894,1.79176
267895,0.69315
267896,0.69315
267910,1.38629
267917,0.69315
267922,0.69315
267927,0.69315
267937,0.69315
267939,0.69315
267941,0.69315
267943,0.69315
267944,0.69315
267949,1.09861
267955,1.38629
267958,1.09861
267959,0.69315
267960,0.69315
267961,0.69315
267962,0.69315
267965,0.69315
267978,1.60944
267979,1.60944
267980,1.79176
267981,0.69315
267987,0.69315
267989,0.69315
268000,1.38629
268002,1.09861
268003,0.69315
268004,1.38629
268007,1.09861
268009,1.38629
268020,1.09861
268022,1.09861
268024,0.69315
268026,4.06044
268030,2.63906
268034,2.63906
268036,4.18965
268037,2.56495
268041,5.45532
268042,5.69373
268043,1.60944
268044,3.04452
268047,3.3322
268048,3.09104
268050,2.77259
268054,0.69315
268055,2.70805
268056,2.56495
268057,5.66296
268058,2.30259
268059,6.25383
268060,1.09861
268061,3.49651
268062,1.09861
268063,2.48491
268064,3.98898
268066,4.91998
268067,3.09104
268079,3.63759
268085,5.38907
268091,2.30259
268094,3.78419
268097,1.38629
268107,1.60944
268108,5.11199
268111,5.34233
268160,6.2186
268161,5.78383
268168,4.06044
268170,3.43399
268171,5.94017
268172,2.19722
268174,1.60944
268175,2.56495
268177,3.04452
268181,5.03044
268183,2.63906
268191,4.77912
268192,6.75926
268203,4.36945
268204,3.13549
268205,2.63906
268206,1.09861
268207,1.09861
268208,2.19722
268209,2.3979
268210,2.30259
268212,4.95583
268214,7.00397
268223,6.45205
268242,2.63906
268244,5.0626
268250,2.70805
268251,4.7185
268259,3.73767
268260,5.67675
268280,0.69315
268282,4.82028
268284,2.19722
268286,3.49651
268287,5.19296
268293,6.26149
268312,4.31749
268313,4.61512
268314,3.91202
268315,4.34381
268317,4.46591
268318,3.04452
268319,2.83321
268325,2.77259
268332,6.23441
268334,1.94591
268338,2.63906
268352,4.33073
268357,2.30259
268367,5.23644
268369,2.48491
268376,5.43808
268377,5.40717
268401,3.21888
268409,4.17439
268415,1.09861
268419,0.69315
268421,1.38629
268423,3.49651
268425,6.90875
268482,1.79176
268496,0.69315
268499,5.9428
268506,1.94591
268517,2.07944
268523,3.7612
268525,3.4012
268527,2.63906
268529,2.63906
268534,1.38629
268553,2.83321
268556,1.09861
268558,3.46574
268562,5.98645
268565,1.38629
268566,2.3979
268570,1.38629
268576,0.69315
268581,0.69315
268587,0.69315
268604,0.69315
268620,0.69315
268622,4.89784
268623,0.69315
268624,0.69315
268631,0.69315
268639,0.69315
268688,1.79176
268692,3.17805
268693,0.69315
268694,4.47734
268695,0.69315
268696,1.60944
268699,2.19722
268708,4.75359
268710,5.09987
268713,5.94803
268803,1.09861
268816,4.02535
268835,4.06044
268838,4.07754
268841,1.79176
268842,2.19722
268856,1.09861
268860,0.69315
268863,1.94591
268864,1.60944
268866,1.60944
268875,4.62497
268878,4.18965
268879,2.89037
268880,5.0814
268883,5.02388
268885,4.92725
268886,2.70805
268889,1.79176
268894,1.38629
268907,2.83321
268912,4.70048
268916,2.19722
268954,1.38629
268959,1.60944
268962,5.72031
268964,5.99645
268969,0.69315
268973,5.23644
268977,4.41884
268978,2.19722
268979,5.2575
268983,5.50533
268994,0.69315
268997,1.38629
269001,3.3673
269005,2.63906
269011,2.19722
269020,2.30259
269022,2.94444
269025,3.3322
269051,1.09861
269056,5.73979
269057,0.69315
269059,1.60944
269100,0.69315
269103,2.07944
269105,1.79176
269155,2.89037
269157,0.69315
269158,3.4012
269161,1.60944
269162,3.63759
269164,3.04452
269182,3.68888
269199,0.69315
269200,0.69315
269208,1.38629
269232,1.38629
269238,6.15698
269241,4.63473
269243,3.09104
269246,4.15888
269247,1.09861
269250,3.73767
269260,4.52179
269264,2.30259
269265,0.69315
269270,5.45959
269274,6.34564
269291,2.77259
269293,3.13549
269300,1.38629
269303,1.09861
269308,0.69315
269319,3.21888
269321,4.23411
269323,0.69315
269324,2.19722
269331,2.89037
269332,2.3979
269334,2.89037
269338,0.69315
269345,0.69315
269347,6.90875
269350,6.84801
269351,2.19722
269354,5.69373
269359,3.09104
269361,4.85203
269363,4.86753
269364,4.82028
269367,2.63906
269373,4.77912
269399,1.38629
269417,1.38629
269418,2.99573
269420,2.70805
269422,1.38629
269426,2.30259
269429,4.02535
269432,0.69315
269433,3.17805
269436,1.94591
269437,2.30259
269439,2.19722
269440,1.60944
269441,1.09861
269443,5.72359
269444,4.52179
269447,0.69315
269453,6.90875
269456,0.69315
269461,3.21888
269462,3.78419
269463,5.02388
269467,2.63906
269471,1.60944
269472,3.21888
269486,2.07944
269490,3.09104
269491,0.69315
269495,1.09861
269499,0.69315
269519,4.68213
269520,0.69315
269522,1.60944
269523,0.69315
269546,7.78364
269554,3.93183
269560,4.70953
269562,1.09861
269563,1.94591
269566,5.27811
269581,3.73767
269582,5.80513
269583,2.99573
269584,3.04452
269588,8.77971
269589,5.17615
269591,5.04986
269592,3.71357
269593,4.20469
269594,4.2485
269595,3.21888
269602,4.46591
269605,5.89715
269606,0.69315
269616,1.09861
269618,0.69315
269622,0.69315
269624,2.19722
269626,2.83321
269631,3.98898
269632,3.46574
269633,0.69315
269639,0.69315
269640,2.89037
269641,5.54908
269650,3.3673
269656,3.04452
269657,2.48491
269675,1.38629
269679,6.41182
269684,2.3979
269691,1.79176
269714,5.32788
269717,2.63906
269722,1.38629
269740,0.69315
269742,1.38629
269755,0.69315
269772,2.70805
269773,3.13549
269776,5.04986
269778,5.44242
269781,4.65396
269784,4.34381
269790,4.67283
269802,2.89037
269812,3.04452
269813,1.79176
269816,2.70805
269827,2.83321
269834,0.69315
269837,1.09861
269839,4.70953
269847,2.94444
269853,2.07944
269859,4.36945
269861,4.09434
269862,4.11087
269863,4.31749
269864,5.24175
269874,2.3979
269878,5.35659
269881,4.33073
269882,3.61092
269883,4.66344
269886,2.56495
269887,2.30259
269905,4.91265
269924,1.94591
269928,4.74493
269930,5.34233
269933,4.89035
269941,1.60944
269942,5.59471
269943,1.09861
269946,3.58352
269958,4.58497
269959,4.43082
269967,2.70805
269970,2.19722
269992,1.09861
270004,1.79176
270024,1.38629
270033,3.21888
270042,1.79176
270048,1.09861
270049,4.34381
270051,1.60944
270061,4.68213
270062,1.38629
270064,2.19722
270066,2.63906
270067,2.48491
270079,1.09861
270083,1.94591
270084,1.38629
270088,5.52943
270089,5.43372
270090,3.04452
270092,4.67283
270109,7.31389
270116,5.54908
270120,3.55535
270123,3.4012
270124,5.76519
270125,5.89715
270126,4.52179
270127,0.69315
270137,5.19296
270142,6.90875
270152,3.13549
270154,5.01064
270156,1.94591
270159,6.78446
270171,3.66356
270174,5.56834
270183,7.09091
270196,4.11087
270204,2.3979
270207,1.60944
270212,4.95583
270226,3.71357
270229,1.09861
270234,1.94591
270235,1.09861
270239,1.60944
270244,2.30259
270246,2.19722
270261,1.09861
270269,4.21951
270274,4.94164
270276,2.94444
270279,2.94444
270280,3.58352
270288,5.55296
270294,6.13988
270305,2.48491
270307,0.69315
270308,2.07944
270314,1.94591
270316,2.56495
270325,4.27667
270330,4.20469
270340,0.69315
270355,1.60944
270371,0.69315
270568,2.30259
270569,4.21951
270575,7.37838
270576,5.0689
270587,4.72739
270590,5.79606
270591,6.89871
270598,1.38629
270602,4.34381
270611,1.38629
270620,1.79176
270623,1.38629
270629,1.38629
270632,1.79176
270645,2.48491
270647,5.76205
270648,2.77259
270651,4.36945
270656,6.33505
270657,4.2485
270660,1.79176
270662,1.94591
270665,1.09861
270667,2.07944
270668,2.3979
270673,1.94591
270674,1.09861
270675,1.79176
270676,2.70805
270680,0.69315
270681,3.13549
270684,3.82864
270686,5.4848
270687,1.94591
270689,3.89182
270690,5.00395
270691,4.15888
270707,3.95124
270709,6.90875
270719,4.44265
270723,4.26268
270729,3.73767
270749,0.69315
270792,3.49651
270798,4.18965
270802,2.07944
270803,1.09861
270804,1.38629
270805,1.79176
270807,2.70805
270808,2.77259
270811,2.07944
270830,3.66356
270831,3.21888
270832,2.3979
270844,6.18415
270854,2.07944
270855,4.63473
270858,2.3979
270866,5.32788
270867,3.78419
270868,2.48491
270874,1.38629
270885,1.09861
270903,0.69315
270904,3.17805
270907,1.79176
270943,0.69315
270945,0.69315
270949,2.56495
270950,1.79176
270956,0.69315
270972,2.19722
271006,1.09861
271010,2.63906
271013,1.38629
271027,1.38629
271034,1.09861
271036,0.69315
271038,0.69315
271041,1.09861
271042,1.79176
271046,0.69315
271054,1.38629
271057,3.17805
271062,2.94444
271090,7.7411
271094,6.90875
271102,4.46591
271103,5.66296
271104,1.09861
271105,1.09861
271122,3.09104
271150,3.13549
271182,4.70953
271192,3.04452
271203,1.79176
271208,0.69315
271230,1.94591
271236,4.66344
271243,4.95583
271244,7.17089
271251,1.79176
271252,2.19722
271256,2.30259
271263,4.65396
271264,4.61512
271268,2.07944
271270,3.3673
271274,7.09091
271279,5.52146
271280,4.11087
271283,2.63906
271284,1.09861
271287,2.56495
271288,3.13549
271290,2.30259
271292,4.59512
271294,2.3979
271297,1.38629
271302,4.44265
271305,6.88755
271315,2.99573
271316,1.09861
271348,5.8861
271353,2.07944
271358,0.69315
271361,0.69315
271366,0.69315
271368,2.19722
271369,4.49981
271370,5.95842
271372,3.04452
271373,2.83321
271374,3.29584
271375,4.55388
271378,3.61092
271379,4.26268
271380,2.70805
271381,2.30259
271382,4.57471
271390,5.63479
271391,6.86797
271392,5.90263
271394,4.14313
271396,5.82305
271399,6.06611
271401,3.4012
271402,5.89164
271405,2.3979
271406,3.46574
271412,2.30259
271415,2.83321
271416,2.3979
271419,0.69315
271438,0.69315
271442,4.97673
271447,4.61512
271448,4.45435
271449,5.24175
271450,6.90875
271451,3.55535
271453,2.70805
271456,4.40672
271460,4.94164
271463,3.13549
271465,5.92158
271468,1.79176
271473,3.4012
271480,1.09861
271506,7.24494
271507,3.61092
271509,4.29046
271513,2.56495
271525,2.3979
271526,1.38629
271529,0.69315
271534,2.48491
271537,1.79176
271538,1.79176
271547,0.69315
271548,4.77068
271553,3.52636
271564,5.35659
271567,1.79176
271572,3.93183
271575,1.94591
271576,1.09861
271577,2.30259
271578,1.60944
271579,1.38629
271582,2.48491
271583,5.47227
271584,4.00733
271585,4.21951
271586,4.89784
271587,1.79176
271589,3.3322
271590,2.30259
271603,2.30259
271610,3.13549
271612,3.58352
271614,1.09861
271620,1.38629
271656,2.77259
271678,2.77259
271680,4.60517
271683,2.56495
271685,3.85015
271687,0.69315
271692,8.24302
271693,0.69315
271694,1.09861
271722,3.2581
271725,5.76519
271726,5.05625
271734,2.19722
271735,1.60944
271736,1.38629
271758,1.79176
271759,1.09861
271760,1.38629
271764,2.3979
271767,4.06044
271768,5.11799
271773,1.79176
271781,1.38629
271790,2.56495
271806,0.69315
271826,3.98898
271835,2.3979
271842,3.2581
271844,4.31749
271847,5.67675
271853,6.42972
271857,5.45104
271863,2.70805
271864,3.91202
271865,2.70805
271868,2.19722
271873,4.12713
271875,4.47734
271876,4.85981
271877,4.86753
271884,2.19722
271897,4.40672
271898,5.35186
271901,5.68698
271902,3.2581
271904,2.94444
271905,4.17439
271911,2.56495
271914,2.83321
271916,2.3979
271918,3.61092
271923,1.94591
271924,2.56495
271928,0.69315
271934,6.81124
271935,4.57471
271954,1.09861
271977,4.63473
271979,5.46806
271983,1.79176
271985,5.92158
271987,3.13549
271991,4.89035
271997,4.47734
272008,2.30259
272009,4.02535
272030,3.52636
272035,6.00635
272037,5.10595
272038,2.3979
272039,2.83321
272040,1.79176
272052,4.33073
272054,5.55296
272056,2.48491
272057,1.38629
272067,9.74689
272090,5.33272
272091,3.46574
272101,3.91202
272102,4.2485
272103,4.81218
272104,2.19722
272105,3.73767
272111,0.69315
272119,4.61512
272120,3.09104
272121,3.3322
272125,4.55388
272128,0.69315
272129,0.69315
272130,1.09861
272135,1.09861
272136,1.09861
272137,1.09861
272139,6.77651
272162,4.14313
272168,3.82864
272169,1.94591
272170,5.78383
272228,1.09861
272239,3.93183
272434,0.69315
272455,1.09861
272456,1.09861
272457,1.79176
272460,3.13549
272462,2.19722
272471,2.19722
272486,0.69315
272495,4.26268
272504,3.58352
272505,4.54329
272509,6.20254
272512,1.94591
272557,2.89037
272558,5.04343
272560,5.45959
272564,7.09091
272565,4.80402
272567,3.21888
272568,4.67283
272569,4.75359
272578,5.67675
272582,2.89037
272590,2.83321
272593,0.69315
272615,1.94591
272617,2.30259
272627,2.3979
272628,1.09861
272629,1.60944
272631,3.66356
272632,1.60944
272635,1.60944
272637,2.30259
272638,2.63906
272640,1.60944
272649,6.43615
272654,2.48491
272657,2.07944
272668,2.3979
272673,2.94444
272687,6.16331
272688,0.69315
272689,2.19722
272710,1.38629
272715,3.7612
272722,6.78446
272726,2.48491
272730,4.84419
272732,2.48491
272736,2.99573
272738,1.79176
272739,2.48491
272740,2.19722
272743,1.94591
272744,2.3979
272745,4.15888
272746,2.30259
272752,2.19722
272753,2.30259
272774,6.90875
272781,6.2691
272782,2.30259
272783,1.79176
272784,2.70805
272789,0.69315
272793,1.38629
272796,1.38629
272804,0.69315
272810,1.60944
272854,2.48491
272856,1.09861
272858,1.38629
272877,0.69315
272878,1.79176
272883,1.38629
272901,0.69315
272904,1.38629
272906,0.69315
272909,2.70805
272910,6.90875
272914,6.71538
272923,4.30407
272935,7.31389
272940,1.60944
272943,3.13549
272944,3.13549
272956,0.69315
272961,7.00397
272968,0.69315
272988,0.69315
272990,0.69315
273012,4.72739
273013,2.83321
273027,5.66988
273033,1.09861
273036,2.30259
273040,1.94591
273042,2.48491
273043,2.30259
273044,3.21888
273045,2.07944
273102,0.69315
273112,1.60944
273115,1.09861
273116,1.38629
273117,1.94591
273133,1.09861
273134,1.79176
273135,0.69315
273136,4.8752
273139,2.63906
273140,4.94876
273143,1.09861
273145,5.93225
273147,5.52146
273150,2.07944
273151,0.69315
273152,4.07754
273154,4.56435
273156,3.61092
273157,1.79176
273158,4.21951
273194,5.1299
273195,1.60944
273196,1.38629
273197,1.09861
273199,1.09861
273200,2.19722
273201,5.35186
273202,1.79176
273203,3.13549
273208,3.29584
273210,1.60944
273213,1.09861
273224,5.90536
273225,3.66356
273239,2.07944
273248,2.30259
273255,3.3322
273259,2.07944
273265,2.48491
273268,2.94444
273272,3.52636
273273,4.89784
273280,5.56068
273324,6.72022
273325,4.21951
273329,6.90875
273334,6.11368
273339,6.44572
273344,4.55388
273346,2.77259
273352,4.61512
273359,3.3322
273377,1.94591
273383,5.73657
273385,1.94591
273391,4.43082
273394,7.09091
273395,2.3979
273396,5.8944
273402,4.36945
273403,6.47389
273406,0.69315
273411,0.69315
273413,0.69315
273440,2.77259
273442,2.83321
273482,1.60944
273483,1.79176
273509,5.86647
273522,1.38629
273527,4.36945
273529,3.61092
273530,5.4848
273544,0.69315
273545,1.09861
273554,7.37838
273560,6.32436
273563,4.86753
273573,2.07944
273603,5.16479
273604,2.07944
273605,4.36945
273606,6.04501
273608,7.86365
273616,6.53959
273637,1.38629
273654,3.82864
273662,5.39816
273714,0.69315
273719,1.09861
273730,0.69315
273754,0.69315
273761,3.61092
273772,1.09861
273801,0.69315
273802,0.69315
273806,1.38629
273811,1.94591
273818,1.60944
273824,3.2581
273825,3.09104
273826,4.06044
273835,5.15329
273842,1.79176
273844,7.24494
273845,1.79176
273846,0.69315
273851,1.38629
273853,5.26786
273862,3.2581
273892,3.93183
273894,2.19722
273895,2.63906
273896,2.56495
273897,2.3979
273898,2.99573
273899,3.29584
273902,0.69315
273904,2.63906
273905,2.70805
273909,2.19722
273910,0.69315
273923,5.59471
273932,2.07944
273995,1.09861
273996,1.09861
273997,5.52943
274032,0.69315
274034,0.69315
274103,1.09861
274116,3.98898
274123,1.09861
274124,0.69315
274130,1.79176
274142,0.69315
274145,0.69315
274147,3.04452
274148,0.69315
274151,4.15888
274155,4.94164
274157,3.21888
274164,3.04452
274167,1.60944
274178,1.79176
274181,2.63906
274183,2.07944
274185,1.60944
274186,0.69315
274187,1.09861
274195,5.81114
274196,2.94444
274197,4.39445
274201,0.69315
274203,0.69315
274206,6.12687
274214,5.82008
274225,3.71357
274226,0.69315
274227,2.63906
274228,1.94591
274229,1.09861
274237,2.07944
274251,7.09091
274255,4.45435
274256,5.69373
274260,3.98898
274264,4.38203
274275,0.69315
274276,1.09861
274291,0.69315
274308,0.69315
274331,1.09861
274390,5.07517
274397,1.94591
274412,1.60944
274419,2.07944
274441,5.45959
274442,2.56495
274447,0.69315
274462,1.79176
274479,2.56495
274486,1.09861
274491,1.09861
274493,4.49981
274505,4.94164
274509,2.30259
274513,2.56495
274517,2.48491
274523,3.89182
274530,4.79579
274536,4.62497
274588,0.69315
274594,1.09861
274596,1.38629
274598,7.09091
274602,4.21951
274607,5.12396
274609,0.69315
274635,0.69315
274636,1.79176
274640,2.3979
274642,1.60944
274648,2.07944
274649,3.98898
274650,3.49651
274665,1.94591
274667,2.19722
274668,1.60944
274671,2.19722
274693,4.38203
274723,1.38629
274725,1.94591
274730,2.63906
274750,3.21888
274808,0.69315
274815,0.69315
274818,0.69315
274821,1.38629
274824,1.38629
274827,2.70805
274834,1.79176
274836,2.99573
274837,0.69315
274852,6.58617
274855,2.77259
274869,5.62762
274875,8.0067
274882,4.70953
274891,3.17805
274892,4.07754
274894,5.43808
274897,3.95124
274901,1.94591
274902,4.82831
274903,4.56435
274904,4.18965
274905,0.69315
274906,3.98898
274908,1.38629
274916,6.05678
274919,6.34739
274930,1.60944
274968,0.69315
274976,1.09861
274977,3.98898
275228,0.69315
275230,2.77259
275232,1.79176
275233,2.83321
275261,0.69315
275269,1.09861
275274,2.07944
275306,4.68213
275308,1.09861
275314,7.4961
275316,2.83321
275318,3.29584
275320,1.38629
275333,6.52356
275339,1.09861
275340,2.77259
275341,6.65673
275350,3.3673
275351,5.3033
275355,1.09861
275356,3.09104
275394,2.56495
275397,1.38629
275399,2.48491
275418,2.56495
275421,0.69315
275422,0.69315
275425,4.04305
275440,1.09861
275441,5.97889
275443,4.51086
275445,5.99645
275446,4.38203
275447,5.78383
275453,0.69315
275462,3.46574
275463,1.09861
275469,4.93447
275470,5.67675
275471,3.09104
275482,5.2575
275487,4.70048
275501,1.79176
275513,1.60944
275515,1.60944
275516,4.31749
275517,6.13123
275528,0.69315
275537,1.60944
275540,1.09861
275541,4.27667
275568,3.55535
275572,4.31749
275581,3.29584
275582,2.07944
275586,4.95583
275588,0.69315
275590,2.07944
275598,2.77259
275610,1.60944
275615,5.15329
275616,1.79176
275618,5.75257
275619,4.96981
275625,5.98141
275631,1.38629
275643,6.63595
275645,3.55535
275653,6.53814
275656,4.68213
275662,5.90808
275694,2.30259
275695,2.48491
275696,1.60944
275697,1.60944
275726,1.94591
275729,3.49651
275734,0.69315
275735,1.09861
275741,1.38629
275775,4.83628
275803,5.90536
275808,3.21888
275811,7.24494
275814,1.38629
275816,3.82864
275818,1.94591
